"submitted_item_id","submitted_problem_id","item_id","in_knapsack","start_pos_x","start_pos_y","pixel_size"
"61055","5794","109","1","698.025","186.74","108.516"
"61056","5794","110","1","706.321","119.905","88.7289"
"61057","5795","101","0","597.47","356.344","133.8"
"61058","5795","102","0","624.938","342.143","88.7289"
"61059","5795","103","1","564.62","261.925","95.3247"
"61060","5795","104","1","494.264","289.983","61.2465"
"61061","5795","105","1","535.722","379.597","65.6437"
"61062","5795","106","1","835.898","53.9856","62.3458"
"61063","5795","107","1","836.099","125.248","101.92"
"61064","5795","108","1","834.21","262.922","55.75"
"61065","5795","109","1","611.177","269.73","108.516"
"61066","5795","110","0","510.492","233.768","88.7289"
"61067","5796","101","1","794.623","131.331","133.8"
"61068","5796","102","0","845.148","105.347","88.7289"
"61069","5796","103","1","550.468","144.185","95.3247"
"61070","5796","104","0","789.293","372.914","61.2465"
"61071","5796","105","0","853.243","325.007","65.6437"
"61072","5796","106","0","754.483","333.272","62.3458"
"61073","5796","107","1","758.984","330.597","101.92"
"61074","5796","108","0","568.036","281.327","55.75"
"61075","5796","109","1","735.467","55.1082","108.516"
"61076","5796","110","0","690.168","351.983","88.7289"
"61077","5797","101","0","802.683","174.347","133.8"
"61078","5797","102","0","578.168","282.652","88.7289"
"61079","5797","103","1","795.747","355.316","95.3247"
"61080","5797","104","1","767.971","17.7307","61.2465"
"61081","5797","105","1","679.737","116.04","65.6437"
"61082","5797","106","1","624.446","150.858","62.3458"
"61083","5797","107","1","750.391","146.1","101.92"
"61084","5797","108","1","674.426","333.46","55.75"
"61085","5797","109","1","617.075","107.331","108.516"
"61086","5797","110","0","756.044","413.433","88.7289"
"61087","5798","101","0","536.56","175.107","133.8"
"61088","5798","102","0","846.523","405.793","88.7289"
"61089","5798","103","1","800.693","335.998","95.3247"
"61090","5798","104","1","857.852","228.991","61.2465"
"61091","5798","105","1","874.257","194.253","65.6437"
"61092","5798","106","1","825.512","56.0756","62.3458"
"61093","5798","107","1","502.79","42.3821","101.92"
"61094","5798","108","1","602.33","422.395","55.75"
"61095","5798","109","1","728.742","152.48","108.516"
"61096","5798","110","0","615.943","39.3991","88.7289"
"61097","5799","101","0","716.395","244.111","133.8"
"61098","5799","102","0","698.04","60.3181","88.7289"
"61099","5799","103","1","735.532","110.81","95.3247"
"61100","5799","104","1","749.008","346.919","61.2465"
"61101","5799","105","1","803.305","90.5699","65.6437"
"61102","5799","106","1","698.756","108.235","62.3458"
"61103","5799","107","1","825.065","317.201","101.92"
"61104","5799","108","1","817.106","307.879","55.75"
"61105","5799","109","1","610.678","413.879","108.516"
"61106","5799","110","0","564.942","406.812","88.7289"
"61107","5800","101","0","610.365","28.7073","133.8"
"61108","5800","102","0","803.875","237.395","88.7289"
"61109","5800","103","1","637.143","70.9426","95.3247"
"61110","5800","104","1","543.878","282.991","61.2465"
"61111","5800","105","0","840.201","28.355","65.6437"
"61112","5800","106","0","530.909","60.5326","62.3458"
"61113","5800","107","1","535.945","317.086","101.92"
"61114","5800","108","1","768.081","20.4797","55.75"
"61115","5800","109","1","582.554","104.093","108.516"
"61116","5800","110","1","580.226","129.714","88.7289"
"61117","5801","101","0","231.5","190.876","133.8"
"61118","5801","102","0","158.615","237.792","88.7289"
"61119","5801","103","1","253.589","42.6382","95.3247"
"61120","5801","104","1","309.99","333.055","61.2465"
"61121","5801","105","1","185.557","375.287","65.6437"
"61122","5801","106","1","106.08","47.097","62.3458"
"61123","5801","107","1","250.589","66.9829","101.92"
"61124","5801","108","1","366.313","343.576","55.75"
"61125","5801","109","1","198.762","374.11","108.516"
"61126","5801","110","0","371.002","102.638","88.7289"
"61127","5802","101","0","716.035","28.2393","133.8"
"61128","5802","102","0","828.026","257.336","88.7289"
"61129","5802","103","1","515.84","45.0798","95.3247"
"61130","5802","104","1","585.658","26.8453","61.2465"
"61131","5802","105","1","731.46","371.502","65.6437"
"61132","5802","106","1","503.804","56.7523","62.3458"
"61133","5802","107","1","739.007","245.935","101.92"
"61134","5802","108","1","568.113","65.7699","55.75"
"61135","5802","109","1","760.61","336.99","108.516"
"61136","5802","110","0","730.267","180.164","88.7289"
"61137","5803","101","0","784.892","197.799","133.8"
"61138","5803","102","0","796.165","255.574","88.7289"
"61139","5803","103","1","608.165","113.279","95.3247"
"61140","5803","104","1","520.694","263.489","61.2465"
"61141","5803","105","1","532.829","387.876","65.6437"
"61142","5803","106","1","736.19","437.927","62.3458"
"61143","5803","107","1","624.182","347.804","101.92"
"61144","5803","108","1","614.87","102.221","55.75"
"61145","5803","109","1","602.703","184.967","108.516"
"61146","5803","110","0","797.445","176.076","88.7289"
"61147","5804","101","0","797.039","80.589","133.8"
"61148","5804","102","0","588.853","133.279","88.7289"
"61149","5804","103","0","706.01","53.3857","95.3247"
"61150","5804","104","0","857.261","359.267","61.2465"
"61151","5804","105","0","826.074","160.975","65.6437"
"61152","5804","106","0","613.068","462.699","62.3458"
"61153","5804","107","1","519.481","125.325","101.92"
"61154","5804","108","0","729.438","119.888","55.75"
"61155","5804","109","0","721.821","236.087","108.516"
"61156","5804","110","1","698.471","352.493","88.7289"
"61157","5805","101","0","46.8519","238.824","133.8"
"61158","5805","102","0","79.1513","204.444","88.7289"
"61159","5805","103","1","120.309","157.546","95.3247"
"61160","5805","104","0","142.305","449.88","61.2465"
"61161","5805","105","0","354.71","382.97","65.6437"
"61162","5805","106","1","399.346","277.925","62.3458"
"61163","5805","107","1","122.481","303.033","101.92"
"61164","5805","108","0","36.3035","190.636","55.75"
"61165","5805","109","0","39.0237","91.3479","108.516"
"61166","5805","110","0","360.23","118.849","88.7289"
"61167","5806","101","0","555.061","209.403","133.8"
"61168","5806","102","0","539.572","321.79","88.7289"
"61169","5806","103","1","498.402","278.562","95.3247"
"61170","5806","104","1","627.346","434.181","61.2465"
"61171","5806","105","1","819.011","387.741","65.6437"
"61172","5806","106","1","628.143","372.956","62.3458"
"61173","5806","107","1","644.362","42.7816","101.92"
"61174","5806","108","1","696.179","455.366","55.75"
"61175","5806","109","1","778.744","139.493","108.516"
"61176","5806","110","0","711.654","232.004","88.7289"
"61177","5807","101","0","704.573","11.0308","133.8"
"61178","5807","102","0","840.495","362.449","88.7289"
"61179","5807","103","1","569.487","265.305","95.3247"
"61180","5807","104","1","720.141","420.537","61.2465"
"61181","5807","105","0","783.178","360.078","65.6437"
"61182","5807","106","1","567.404","248.775","62.3458"
"61183","5807","107","1","587.19","45.8398","101.92"
"61184","5807","108","0","813.708","219.731","55.75"
"61185","5807","109","0","588.658","27.0753","108.516"
"61186","5807","110","1","531.113","286.073","88.7289"
"61187","5808","101","0","69.3864","318.833","133.8"
"61188","5808","102","1","360.505","385.373","88.7289"
"61189","5808","103","1","112.688","308.246","95.3247"
"61190","5808","104","0","220.59","172.298","61.2465"
"61191","5808","105","0","125.616","292.314","65.6437"
"61192","5808","106","0","137.672","298.676","62.3458"
"61193","5808","107","1","149.896","176.006","101.92"
"61194","5808","108","0","50.3081","428.316","55.75"
"61195","5808","109","0","116.478","39.1024","108.516"
"61196","5808","110","0","89.7519","445.15","88.7289"
"61197","5809","101","0","721.003","40.9105","133.8"
"61198","5809","102","0","519.281","46.9891","88.7289"
"61199","5809","103","0","581.706","391.358","95.3247"
"61200","5809","104","0","576.773","357.6","61.2465"
"61201","5809","105","0","626.504","237.203","65.6437"
"61202","5809","106","0","745.148","124.379","62.3458"
"61203","5809","107","0","746.916","30.2552","101.92"
"61204","5809","108","0","525.543","430.368","55.75"
"61205","5809","109","0","689.461","223.946","108.516"
"61206","5809","110","0","720.929","154.318","88.7289"
"61207","5810","101","0","55.9619","91.6804","133.8"
"61208","5810","102","0","88.7029","367.059","88.7289"
"61209","5810","103","0","57.838","12.3813","95.3247"
"61210","5810","104","0","163.511","314.421","61.2465"
"61211","5810","105","0","320.423","322.478","65.6437"
"61212","5810","106","0","301.037","295.708","62.3458"
"61213","5810","107","0","178.239","393.769","101.92"
"61214","5810","108","0","33.8737","349.908","55.75"
"61215","5810","109","0","217.368","202.942","108.516"
"61216","5810","110","0","246.469","348.364","88.7289"
"61217","5811","101","0","592.664","25.8534","133.8"
"61218","5811","102","0","541.427","242.398","88.7289"
"61219","5811","103","0","613.559","249.128","95.3247"
"61220","5811","104","0","684.6","191.036","61.2465"
"61221","5811","105","0","788.324","75.5063","65.6437"
"61222","5811","106","0","686.594","101.853","62.3458"
"61223","5811","107","0","795.643","335.314","101.92"
"61224","5811","108","0","642.586","374.61","55.75"
"61225","5811","109","0","722.287","382.358","108.516"
"61226","5811","110","0","544.265","231.053","88.7289"
"61227","5812","101","0","234.32","14.605","133.8"
"61228","5812","102","0","82.5081","440.188","88.7289"
"61229","5812","103","0","195.114","286.434","95.3247"
"61230","5812","104","0","158.122","237.703","61.2465"
"61231","5812","105","0","266.457","243.953","65.6437"
"61232","5812","106","0","204.509","11.0802","62.3458"
"61233","5812","107","0","131.505","262.199","101.92"
"61234","5812","108","0","81.6166","346.666","55.75"
"61235","5812","109","0","159.386","285.935","108.516"
"61236","5812","110","0","120.085","406.658","88.7289"
"61237","5813","101","0","726.321","34.3319","133.8"
"61238","5813","102","0","831.756","56.5197","88.7289"
"61239","5813","103","0","821.175","108.466","95.3247"
"61240","5813","104","0","544.566","434.535","61.2465"
"61241","5813","105","0","838.786","286.413","65.6437"
"61242","5813","106","0","531.308","27.9286","62.3458"
"61243","5813","107","0","714.777","277.576","101.92"
"61244","5813","108","0","598.275","274.19","55.75"
"61245","5813","109","0","682.003","131.989","108.516"
"61246","5813","110","0","652.349","68.4731","88.7289"
"61247","5814","101","0","74.687","306.364","133.8"
"61248","5814","102","0","28.2927","266.676","88.7289"
"61249","5814","103","0","241.337","436.342","95.3247"
"61250","5814","104","0","212.447","116.915","61.2465"
"61251","5814","105","0","226.554","233.978","65.6437"
"61252","5814","106","0","110.998","352.41","62.3458"
"61253","5814","107","0","295.332","112.403","101.92"
"61254","5814","108","0","205.925","133.389","55.75"
"61255","5814","109","0","80.9165","132.378","108.516"
"61256","5814","110","0","36.9736","244.775","88.7289"
"61257","5815","101","0","709.602","291.28","133.8"
"61258","5815","102","0","746.879","42.1767","88.7289"
"61259","5815","103","0","569.346","274.669","95.3247"
"61260","5815","104","0","649.651","119.125","61.2465"
"61261","5815","105","0","661.373","39.0997","65.6437"
"61262","5815","106","0","769.125","86.3772","62.3458"
"61263","5815","107","0","702.035","370.364","101.92"
"61264","5815","108","0","803.162","105.498","55.75"
"61265","5815","109","0","774.048","27.6016","108.516"
"61266","5815","110","0","507.145","55.3393","88.7289"
"61267","5816","101","0","76.4946","308.94","133.8"
"61268","5816","102","0","187.143","361.391","88.7289"
"61269","5816","103","1","330.062","232.654","95.3247"
"61270","5816","104","1","208.915","415.298","61.2465"
"61271","5816","105","1","171.41","351.832","65.6437"
"61272","5816","106","1","244.384","137.226","62.3458"
"61273","5816","107","1","226.094","36.7845","101.92"
"61274","5816","108","1","219.494","368.737","55.75"
"61275","5816","109","1","306.641","371.024","108.516"
"61276","5816","110","0","193.736","13.1856","88.7289"
"61277","5817","101","0","79.2244","363.299","133.8"
"61278","5817","102","0","54.0533","278.956","88.7289"
"61279","5817","103","1","24.5082","319.843","95.3247"
"61280","5817","104","1","376.479","290.318","61.2465"
"61281","5817","105","1","272.081","88.2533","65.6437"
"61282","5817","106","1","147.161","118.08","62.3458"
"61283","5817","107","1","227.898","84.1404","101.92"
"61284","5817","108","1","271.151","86.1933","55.75"
"61285","5817","109","1","279.806","16.7877","108.516"
"61286","5817","110","0","46.7784","239.746","88.7289"
"61287","5818","101","0","231.326","44.608","133.8"
"61288","5818","102","1","206.161","271.09","88.7289"
"61289","5818","103","0","197.798","390.625","95.3247"
"61290","5818","104","1","367.944","44.5225","61.2465"
"61291","5818","105","0","138.747","214.827","65.6437"
"61292","5818","106","1","391.76","439.235","62.3458"
"61293","5818","107","1","99.5543","299.816","101.92"
"61294","5818","108","0","281.741","180.675","55.75"
"61295","5818","109","1","271.774","113.36","108.516"
"61296","5818","110","1","247.724","19.4247","88.7289"
"61297","5819","101","0","500.621","356.035","133.8"
"61298","5819","102","0","742.637","285.668","88.7289"
"61299","5819","103","1","546.864","147.904","95.3247"
"61300","5819","104","1","511.948","448.022","61.2465"
"61301","5819","105","1","613.697","62.2263","65.6437"
"61302","5819","106","1","793.6","110.914","62.3458"
"61303","5819","107","1","756.92","321.352","101.92"
"61304","5819","108","1","849.805","168.77","55.75"
"61305","5819","109","1","752.06","273.361","108.516"
"61306","5819","110","0","559.127","436.514","88.7289"
"61307","5820","101","0","751.334","16.3336","133.8"
"61308","5820","102","0","514.489","120.319","88.7289"
"61309","5820","103","1","765.422","52.1096","95.3247"
"61310","5820","104","1","824.881","285.111","61.2465"
"61311","5820","105","0","815.151","43.2793","65.6437"
"61312","5820","106","0","795.505","134.028","62.3458"
"61313","5820","107","1","624.099","290.832","101.92"
"61314","5820","108","1","829.817","46.5432","55.75"
"61315","5820","109","1","553.159","403.312","108.516"
"61316","5820","110","1","572.183","320.223","88.7289"
"61317","5821","101","0","533.971","10.3866","133.8"
"61318","5821","102","0","828.042","126.88","88.7289"
"61319","5821","103","1","675.874","185.638","95.3247"
"61320","5821","104","1","846.59","239.262","61.2465"
"61321","5821","105","1","772.505","424.048","65.6437"
"61322","5821","106","1","803.998","81.7896","62.3458"
"61323","5821","107","1","767.459","105.873","101.92"
"61324","5821","108","1","801.526","239.528","55.75"
"61325","5821","109","1","518.406","217.276","108.516"
"61326","5821","110","0","734.367","83.6048","88.7289"
"61327","5822","101","0","47.0885","278.62","133.8"
"61328","5822","102","0","324.956","405.886","88.7289"
"61329","5822","103","1","308.128","335.492","95.3247"
"61330","5822","104","1","73.174","364.207","61.2465"
"61331","5822","105","1","156.498","293.107","65.6437"
"61332","5822","106","1","122.651","272.139","62.3458"
"61333","5822","107","1","107.525","198.811","101.92"
"61334","5822","108","1","330.444","209.723","55.75"
"61335","5822","109","1","297.13","62.0688","108.516"
"61336","5822","110","0","130.552","182.143","88.7289"
"61337","5823","101","0","228.979","275.771","133.8"
"61338","5823","102","0","178.87","344.608","88.7289"
"61339","5823","103","1","254.258","291.872","95.3247"
"61340","5823","104","1","128.4","130.303","61.2465"
"61341","5823","105","1","136.473","31.0104","65.6437"
"61342","5823","106","1","352.344","332.587","62.3458"
"61343","5823","107","1","268.939","182.622","101.92"
"61344","5823","108","1","127.066","386.364","55.75"
"61345","5823","109","1","40.2183","18.3209","108.516"
"61346","5823","110","0","101.407","414.979","88.7289"
"61347","5824","101","0","741.292","138.776","133.8"
"61348","5824","102","0","809.3","46.9499","88.7289"
"61349","5824","103","1","498.997","232.29","95.3247"
"61350","5824","104","1","737.366","191.223","61.2465"
"61351","5824","105","1","755.793","274.103","65.6437"
"61352","5824","106","1","513.65","262.264","62.3458"
"61353","5824","107","1","787.615","243.426","101.92"
"61354","5824","108","1","814.246","235.661","55.75"
"61355","5824","109","1","650.486","138.656","108.516"
"61356","5824","110","0","801.765","445.94","88.7289"
"61357","5825","101","0","702.932","116.52","133.8"
"61358","5825","102","1","507.412","246.708","88.7289"
"61359","5825","103","0","759.944","228.027","95.3247"
"61360","5825","104","1","781.989","420.305","61.2465"
"61361","5825","105","0","791.254","348.86","65.6437"
"61362","5825","106","0","744.641","67.2107","62.3458"
"61363","5825","107","1","534.65","206.418","101.92"
"61364","5825","108","0","742.237","243.866","55.75"
"61365","5825","109","1","553.469","159.968","108.516"
"61366","5825","110","1","761.455","385.415","88.7289"
"61367","5826","101","0","510.424","347.486","133.8"
"61368","5826","102","0","600.349","413.453","88.7289"
"61369","5826","103","1","612.849","437.027","95.3247"
"61370","5826","104","1","537.999","266.033","61.2465"
"61371","5826","105","1","829.829","363.922","65.6437"
"61372","5826","106","1","643.383","225.807","62.3458"
"61373","5826","107","1","792.189","9.46497","101.92"
"61374","5826","108","1","609.007","388","55.75"
"61375","5826","109","1","631.781","374.453","108.516"
"61376","5826","110","0","520.924","68.0626","88.7289"
"61377","5827","101","0","89.0378","101.335","133.8"
"61378","5827","102","0","99.142","276.526","88.7289"
"61379","5827","103","0","86.7614","415.496","95.3247"
"61380","5827","104","0","252.057","361.575","61.2465"
"61381","5827","105","0","301.591","214.971","65.6437"
"61382","5827","106","0","352.521","197.251","62.3458"
"61383","5827","107","0","263.355","131.708","101.92"
"61384","5827","108","0","291.203","124.065","55.75"
"61385","5827","109","0","117.549","43.8926","108.516"
"61386","5827","110","0","302.504","212.627","88.7289"
"61387","5828","101","0","787.303","164.374","133.8"
"61388","5828","102","0","766.854","43.1288","88.7289"
"61389","5828","103","1","673.298","439.495","95.3247"
"61390","5828","104","1","745.81","216.126","61.2465"
"61391","5828","105","1","637.092","272.391","65.6437"
"61392","5828","106","1","692.404","17.3029","62.3458"
"61393","5828","107","1","636.678","24.8408","101.92"
"61394","5828","108","0","609.941","202.537","55.75"
"61395","5828","109","1","605.288","335.684","108.516"
"61396","5828","110","0","816.847","105.997","88.7289"
"61397","5829","101","1","119.096","75.5959","133.8"
"61398","5829","102","0","166.824","110.697","88.7289"
"61399","5829","103","1","222.878","306.147","95.3247"
"61400","5829","104","0","244.438","350.862","61.2465"
"61401","5829","105","0","110.37","64.1777","65.6437"
"61402","5829","106","0","278.365","430.581","62.3458"
"61403","5829","107","1","198.894","129.6","101.92"
"61404","5829","108","0","407.941","8.50195","55.75"
"61405","5829","109","1","110.853","83.6079","108.516"
"61406","5829","110","0","139.319","306.698","88.7289"
"61407","5830","101","0","540.668","35.1932","133.8"
"61408","5830","102","0","533.416","239.295","88.7289"
"61409","5830","103","0","772.086","224.34","95.3247"
"61410","5830","104","0","678.983","436.185","61.2465"
"61411","5830","105","0","584.628","302.765","65.6437"
"61412","5830","106","0","817.726","285.02","62.3458"
"61413","5830","107","0","774.115","228.246","101.92"
"61414","5830","108","0","540.771","341.113","55.75"
"61415","5830","109","0","559.286","260.677","108.516"
"61416","5830","110","0","646.315","243.716","88.7289"
"61417","5831","101","0","30.155","133.372","133.8"
"61418","5831","102","0","57.5784","74.0604","88.7289"
"61419","5831","103","1","200.346","109.258","95.3247"
"61420","5831","104","1","88.4305","21.0863","61.2465"
"61421","5831","105","1","53.0158","423.987","65.6437"
"61422","5831","106","1","116.312","59.826","62.3458"
"61423","5831","107","1","53.8863","377.687","101.92"
"61424","5831","108","1","80.6694","391.396","55.75"
"61425","5831","109","1","344.002","325.565","108.516"
"61426","5831","110","0","297.653","99.5379","88.7289"
"61427","5832","101","0","722.623","9.50519","133.8"
"61428","5832","102","0","689.291","123.515","88.7289"
"61429","5832","103","1","810.029","104.123","95.3247"
"61430","5832","104","1","553.551","368.941","61.2465"
"61431","5832","105","1","872.406","440.276","65.6437"
"61432","5832","106","1","499.068","429.612","62.3458"
"61433","5832","107","1","505.661","298.759","101.92"
"61434","5832","108","1","672.3","121.275","55.75"
"61435","5832","109","1","706.68","74.61","108.516"
"61436","5832","110","0","773.034","421.237","88.7289"
"61437","5833","101","0","272.282","80.2591","133.8"
"61438","5833","102","0","32.8659","300.43","88.7289"
"61439","5833","103","1","173.325","128.826","95.3247"
"61440","5833","104","1","289.448","407.51","61.2465"
"61441","5833","105","1","396.219","281.861","65.6437"
"61442","5833","106","1","185.636","407.983","62.3458"
"61443","5833","107","1","105.23","40.1014","101.92"
"61444","5833","108","1","133.588","274.143","55.75"
"61445","5833","109","1","199.922","397.767","108.516"
"61446","5833","110","0","195.34","44.1396","88.7289"
"61447","5834","111","1","794.907","347.739","55.75"
"61448","5834","112","1","510.528","247.982","61.8206"
"61449","5834","113","0","646.87","165.448","102.58"
"61450","5834","114","0","631.047","226.61","125.128"
"61451","5834","115","0","756.241","318.538","100.846"
"61452","5834","116","0","713.401","77.9874","121.659"
"61453","5834","117","0","712.941","421.609","102.58"
"61454","5834","118","0","692.086","402.366","133.8"
"61455","5834","119","1","634.459","161.944","71.36"
"61456","5834","120","0","592.649","156.979","119.057"
"61457","5835","111","1","713.859","329.385","55.75"
"61458","5835","112","1","510.501","125.137","61.8206"
"61459","5835","113","0","757.862","226.975","102.58"
"61460","5835","114","0","786.498","239.498","125.128"
"61461","5835","115","0","825.55","28.7147","100.846"
"61462","5835","116","0","782.911","223.769","121.659"
"61463","5835","117","0","821.743","269.051","102.58"
"61464","5835","118","0","642.532","85.704","133.8"
"61465","5835","119","1","530.833","37.8128","71.36"
"61466","5835","120","0","668.2","344.304","119.057"
"61467","5836","111","1","857.51","160.265","55.75"
"61468","5836","112","1","736.612","170.47","61.8206"
"61469","5836","113","0","790.243","188.482","102.58"
"61470","5836","114","0","775.356","285.444","125.128"
"61471","5836","115","0","637.217","35.1849","100.846"
"61472","5836","116","0","649.173","246.187","121.659"
"61473","5836","117","0","549.716","234.423","102.58"
"61474","5836","118","0","638.255","257.689","133.8"
"61475","5836","119","1","617.805","459.13","71.36"
"61476","5836","120","0","819.446","324.298","119.057"
"61477","5837","111","1","535.506","423.118","55.75"
"61478","5837","112","1","577.283","10.4763","61.8206"
"61479","5837","113","0","567.641","62.5643","102.58"
"61480","5837","114","0","798.276","337.311","125.128"
"61481","5837","115","0","624.631","293.913","100.846"
"61482","5837","116","0","499.724","36.7781","121.659"
"61483","5837","117","0","678.314","104.024","102.58"
"61484","5837","118","0","573.622","387.31","133.8"
"61485","5837","119","1","595.56","236.441","71.36"
"61486","5837","120","0","738.575","137.711","119.057"
"61487","5838","111","1","656.031","180.077","55.75"
"61488","5838","112","1","846.174","82.8763","61.8206"
"61489","5838","113","0","735.876","349.692","102.58"
"61490","5838","114","0","724.481","300.278","125.128"
"61491","5838","115","0","552.558","212.331","100.846"
"61492","5838","116","0","503.544","27.8102","121.659"
"61493","5838","117","0","814.837","197.624","102.58"
"61494","5838","118","0","600.235","398.947","133.8"
"61495","5838","119","1","772.533","94.9814","71.36"
"61496","5838","120","0","504.108","15.4722","119.057"
"61497","5839","111","1","829.047","476.125","55.75"
"61498","5839","112","1","671.187","315.328","61.8206"
"61499","5839","113","0","558.547","330.449","102.58"
"61500","5839","114","0","499.944","46.3739","125.128"
"61501","5839","115","0","664.698","154.906","100.846"
"61502","5839","116","0","621.308","60.813","121.659"
"61503","5839","117","0","544.562","187.846","102.58"
"61504","5839","118","0","614.949","147.142","133.8"
"61505","5839","119","1","855.212","297.741","71.36"
"61506","5839","120","0","652.46","55.4334","119.057"
"61507","5840","111","1","828.332","181.534","55.75"
"61508","5840","112","1","780.767","406.951","61.8206"
"61509","5840","113","0","614.875","350.569","102.58"
"61510","5840","114","0","709.193","280.399","125.128"
"61511","5840","115","0","754.298","25.5773","100.846"
"61512","5840","116","0","589.755","54.5281","121.659"
"61513","5840","117","0","530.371","341.836","102.58"
"61514","5840","118","0","802.768","135.456","133.8"
"61515","5840","119","1","653.771","184.768","71.36"
"61516","5840","120","0","620.318","162.698","119.057"
"61517","5841","111","1","791.135","468.794","55.75"
"61518","5841","112","1","725.447","144.995","61.8206"
"61519","5841","113","0","833.607","175.874","102.58"
"61520","5841","114","0","774.667","284.617","125.128"
"61521","5841","115","0","512.517","28.6641","100.846"
"61522","5841","116","0","731.091","64.0338","121.659"
"61523","5841","117","0","712.035","65.6589","102.58"
"61524","5841","118","0","677.222","185.827","133.8"
"61525","5841","119","1","865.609","251.454","71.36"
"61526","5841","120","0","500.679","13.007","119.057"
"61527","5842","111","1","707.939","40.5215","55.75"
"61528","5842","112","1","615.104","455.756","61.8206"
"61529","5842","113","0","567.236","99.4398","102.58"
"61530","5842","114","0","602.719","364.414","125.128"
"61531","5842","115","0","586.686","84.3826","100.846"
"61532","5842","116","0","814.043","114.977","121.659"
"61533","5842","117","0","709.972","321.878","102.58"
"61534","5842","118","0","685.477","181.096","133.8"
"61535","5842","119","1","620.789","262.926","71.36"
"61536","5842","120","0","584.552","396.836","119.057"
"61537","5843","111","1","250.159","341.317","55.75"
"61538","5843","112","1","163.839","426.112","61.8206"
"61539","5843","113","0","330.72","161.129","102.58"
"61540","5843","114","0","178.199","272.267","125.128"
"61541","5843","115","0","246.639","387.085","100.846"
"61542","5843","116","0","295.292","196.016","121.659"
"61543","5843","117","0","99.1762","48.8053","102.58"
"61544","5843","118","0","116.444","270.461","133.8"
"61545","5843","119","1","347.055","278.427","71.36"
"61546","5843","120","0","241.341","338.066","119.057"
"61547","5844","111","1","133.142","361.624","55.75"
"61548","5844","112","1","93.135","247.144","61.8206"
"61549","5844","113","0","202.334","58.981","102.58"
"61550","5844","114","0","331.312","248.676","125.128"
"61551","5844","115","0","168.004","289.04","100.846"
"61552","5844","116","0","145.365","268.912","121.659"
"61553","5844","117","0","36.7844","46.4488","102.58"
"61554","5844","118","0","110.814","130.721","133.8"
"61555","5844","119","1","373.307","341.341","71.36"
"61556","5844","120","0","300.808","349.925","119.057"
"61557","5845","111","1","406.08","375.577","55.75"
"61558","5845","112","1","53.3029","24.9824","61.8206"
"61559","5845","113","0","267.954","131.838","102.58"
"61560","5845","114","0","83.9717","251.378","125.128"
"61561","5845","115","0","180.388","222.423","100.846"
"61562","5845","116","0","109.457","341.145","121.659"
"61563","5845","117","0","142.541","335.767","102.58"
"61564","5845","118","0","131.331","10.0777","133.8"
"61565","5845","119","1","70.4109","88.1512","71.36"
"61566","5845","120","0","141.539","25.8843","119.057"
"61567","5846","111","1","624.323","191.056","55.75"
"61568","5846","112","1","847.521","196.338","61.8206"
"61569","5846","113","0","835.187","35.7464","102.58"
"61570","5846","114","0","515.915","130.517","125.128"
"61571","5846","115","0","741.681","211.762","100.846"
"61572","5846","116","0","665.092","38.7776","121.659"
"61573","5846","117","0","805.479","161.854","102.58"
"61574","5846","118","0","785.44","124.705","133.8"
"61575","5846","119","1","838.804","11.6331","71.36"
"61576","5846","120","0","678.229","7.75726","119.057"
"61577","5847","111","1","621.818","471.601","55.75"
